election_id,election_date,state,jurisdiction_level,jurisdiction_name,office_or_issue,district_name,district_number,election_type,voter_facing,votenow_location_string,search_tokens,source_name,source_url,verification_status,verification_notes,last_verified_at,anomaly_flag
1c8b7bcc-77e0-4f1f-b30c-3e08607376e5,2026-11-03,MO,statewide,Statewide,Missouri statewide general election,Missouri,,general,Y,MO Statewide,"statewide,missouri,mo",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
a58d72d3-1019-4a3b-8d4e-381fa8e65a0f,2026-11-03,MP,statewide,Statewide,Northern Mariana Islands territory-wide general election,Northern Mariana Islands,,general,Y,MP Statewide,"statewide,northern,mariana,islands,mp",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
c9061143-8814-4490-a7d9-f5788b4eb0ab,2026-11-03,MS,special_district,Mississippi Appellate Court District 1,Mississippi IAC special election; Greenlee vacancy; District 1 Position 1,Mississippi Appellate Court District 1,1,special_general,Y,"Mississippi Appellate Court District 1, MS","mississippi,appellate,court,district,1,ms",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
39b67d4d-a8e9-469d-9549-540d208dcda3,2026-11-03,MS,statewide,Statewide,Mississippi statewide general election,Mississippi,,general,Y,MS Statewide,"statewide,mississippi,ms",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
7b4e0551-a1c6-4de2-a6cb-0d6118c85491,2026-11-03,MT,statewide,Statewide,Montana statewide general election,Montana,,general,Y,MT Statewide,"statewide,montana,mt",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
6549766f-708d-4f9a-bef5-2de1fae14f83,2026-11-03,NC,statewide,Statewide,North Carolina statewide general election,North Carolina,,general,Y,NC Statewide,"statewide,north,carolina,nc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
67424533-915d-4f91-b840-477699b17f99,2026-11-03,ND,statewide,Statewide,North Dakota statewide special election,North Dakota,,special_general,Y,ND Statewide,"statewide,north,dakota,nd",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
1c50ef80-87f4-46fa-8d1c-9fdd62ff718c,2026-11-03,NE,state_legislative_district,Nebraska State Senate District 41,Special general election for Nebraska State Senate District 41,Nebraska State Senate District 41,41,special_general,Y,"Nebraska State Senate District 41, NE","nebraska,state,senate,district,41,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
d427fdeb-2153-49fa-8f38-24b4a9b160ce,2026-11-03,NE,statewide,Statewide,Nebraska statewide general election,Nebraska,,general,Y,NE Statewide,"statewide,nebraska,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
084ac827-7c92-4e96-b5f4-44b2edf145f0,2026-11-03,NE,special_district,University of Nebraska Board of Regents District 4,Special general election for University of Nebraska Board of Regents District 4,University of Nebraska Board of Regents District 4,4,special_general,Y,"University of Nebraska Board of Regents District 4, NE","university,of,nebraska,board,regents,district,4,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b542fa49-6a7d-4f04-a8ef-7a060ef306ae,2026-11-03,NH,statewide,Statewide,New Hampshire statewide general election,New Hampshire,,general,Y,NH Statewide,"statewide,new,hampshire,nh",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
60238dae-3d46-41fe-a762-76b9dba43926,2026-11-03,NJ,statewide,Statewide,New Jersey statewide general election,New Jersey,,general,Y,NJ Statewide,"statewide,new,jersey,nj",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
67834c43-855a-4ae2-aed4-d1c8ab76aac7,2026-11-03,NM,state_legislative_district,New Mexico State Senate District 33,New Mexico State Senate District 33 special general election,New Mexico State Senate District 33,33,special_general,Y,"New Mexico State Senate District 33, NM","new,mexico,state,senate,district,33,nm",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
1bf68c19-1a57-4c33-af70-9180c4f48173,2026-11-03,NM,statewide,Statewide,New Mexico statewide general election,New Mexico,,general,Y,NM Statewide,"statewide,new,mexico,nm",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
eb6e2def-7a4d-4836-9672-576a2e4b9dc1,2026-11-03,NV,special_district,Nevada Board of Regents District 8,Special election for Nevada Board of Regents District 8,Nevada Board of Regents District 8,8,special_general,Y,"Nevada Board of Regents District 8, NV","nevada,board,of,regents,district,8,nv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e0edd708-1c7c-4728-acb5-33a2d46612da,2026-11-03,NV,statewide,Statewide,Nevada statewide general election,Nevada,,general,Y,NV Statewide,"statewide,nevada,nv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
69caee1b-738d-49a4-84ad-fdbbb1436c7c,2026-11-03,NY,statewide,Statewide,New York statewide general election,New York,,general,Y,NY Statewide,"statewide,new,york,ny",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
9a66818e-d48e-4315-ae91-f6da1c26cb53,2026-11-03,OH,statewide,Statewide,Special general election for U.S. Senate Ohio,Ohio,,special_general,Y,OH Statewide,"statewide,ohio,oh",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
6df6853d-1de6-4682-ab64-a89980b22377,2026-11-03,OK,state_legislative_district,Oklahoma House of Representatives District 92,Special general election for Oklahoma House of Representatives District 92,Oklahoma House of Representatives District 92,92,special_general,Y,"Oklahoma House of Representatives District 92, OK","oklahoma,house,of,representatives,district,92,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b547e71e-379a-4839-9116-4f43fa521c19,2026-11-03,OK,state_legislative_district,Oklahoma State Senate District 17,Special general election for Oklahoma State Senate District 17,Oklahoma State Senate District 17,17,special_general,Y,"Oklahoma State Senate District 17, OK","oklahoma,state,senate,district,17,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
cd3ef3c6-c6e5-437f-b27b-983b43791b24,2026-11-03,OK,statewide,Statewide,Oklahoma statewide general election,Oklahoma,,general,Y,OK Statewide,"statewide,oklahoma,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
dc53f162-aaaf-4386-835d-ef5663a3ceae,2026-11-03,OR,statewide,Statewide,Oregon statewide general election,Oregon,,general,Y,OR Statewide,"statewide,oregon,or",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
1853b31a-406f-4774-8609-20a77f87db3f,2026-11-03,PA,statewide,Statewide,Pennsylvania statewide general election,Pennsylvania,,general,Y,PA Statewide,"statewide,pennsylvania,pa",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
46b8aa3b-575d-4dd5-afce-88d320eeadea,2026-11-03,RI,statewide,Statewide,Rhode Island statewide general election,Rhode Island,,general,Y,RI Statewide,"statewide,rhode,island,ri",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
4a2e2c6b-86cc-40b0-b3de-60d3175b081d,2026-11-03,SC,statewide,Statewide,South Carolina statewide general election,South Carolina,,general,Y,SC Statewide,"statewide,south,carolina,sc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
95a9c950-ba98-41c7-b0ff-52a5eb0b2502,2026-11-03,SD,statewide,Statewide,South Dakota statewide general election,South Dakota,,general,Y,SD Statewide,"statewide,south,dakota,sd",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
74f24a3b-c4ed-448c-aa8a-87661a1c9c80,2026-11-03,TN,statewide,Statewide,Tennessee statewide general election,Tennessee,,general,Y,TN Statewide,"statewide,tennessee,tn",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
822638d5-9021-4b23-9d29-071a6b67df67,2026-11-03,TX,county,Harris County,Harris county attorney special general election,Harris County,,special_general,Y,"Harris County, TX","harris,county,texas,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
918ef00a-179a-43c0-bfbf-8193fcc10c69,2026-11-03,TX,statewide,Statewide,Texas statewide general election,Texas,,general,Y,TX Statewide,"statewide,texas,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
ea9dce42-3028-4fc1-a1fc-a61d19ce916d,2026-11-03,TX,judicial_district,Texas Appellate Court District 1,Special election for Texas First District Court of Appeals Place 4,Texas Appellate Court District 1,1,special_general,Y,"Texas Appellate Court District 1, TX","texas,appellate,court,district,1,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3b620125-6395-4dce-ad52-762611378960,2026-11-03,TX,judicial_district,Texas Appellate Court District 12,Special election for Texas Twelfth District Court of Appeals Place 3,Texas Appellate Court District 12,12,special_general,Y,"Texas Appellate Court District 12, TX","texas,appellate,court,district,12,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3641913e-d51d-4b47-8e1a-cfa32ffa0824,2026-11-03,TX,county,Travis County Constable-Justice of the Peace District 4,Special general election for Travis County Constable District 4,Travis County Constable-Justice of the Peace District 4,4,special_general,Y,"Travis County Constable-Justice of the Peace District 4, TX","travis,county,constable,justice,of,the,peace,district,4,texas,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
937456bf-fbea-4b10-b52f-43cabb1a04f4,2026-11-03,UT,statewide,Statewide,Utah statewide general election,Utah,,general,Y,UT Statewide,"statewide,utah,ut",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
186f3b4b-f412-434c-8356-54df978bfb0d,2026-11-03,UT,special_district,Utah State Board of Education District 7,Special election for Utah State Board of Education District 7,Utah State Board of Education District 7,7,special_general,Y,"Utah State Board of Education District 7, UT","utah,state,board,of,education,district,7,ut",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
74a70678-0618-44f1-af8d-2c2f2c14f258,2026-11-03,VA,statewide,Statewide,Virginia statewide general election,Virginia,,general,Y,VA Statewide,"statewide,virginia,va",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
4849f9e6-13d7-449a-90a4-9e2003774cf5,2026-11-03,VI,statewide,Statewide,Virgin Islands territory-wide general election,Virgin Islands,,general,Y,VI Statewide,"statewide,virgin,islands,vi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
dbb73c69-4ba0-493a-a521-adc4bbcf870c,2026-11-03,VT,statewide,Statewide,Vermont statewide general election,Vermont,,general,Y,VT Statewide,"statewide,vermont,vt",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
e4acb0a8-b548-4c9f-9432-523b0a58e39e,2026-11-03,WI,statewide,Statewide,Wisconsin statewide general election,Wisconsin,,general,Y,WI Statewide,"statewide,wisconsin,wi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
449d0c43-9455-4ccb-a23a-64fee226009b,2026-11-03,WV,statewide,Statewide,West Virginia statewide general election,West Virginia,,general,Y,WV Statewide,"statewide,west,virginia,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
3ffd8499-1d87-428a-ab54-0d542316355a,2026-11-03,WV,state_legislative_district,West Virginia State Senate District 17,Special general election for West Virginia State Senate District 17,West Virginia State Senate District 17,17,special_general,Y,"West Virginia State Senate District 17, WV","west,virginia,state,senate,district,17,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
815f0282-0d58-4a9e-94e2-ac37703a0ffb,2026-11-03,WV,state_legislative_district,West Virginia State Senate District 3,Special general election for West Virginia State Senate District 3,West Virginia State Senate District 3,3,special_general,Y,"West Virginia State Senate District 3, WV","west,virginia,state,senate,district,3,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
0f105b41-0ae2-4187-b4fe-d9a43e7e7e49,2026-11-03,WY,statewide,Statewide,Wyoming statewide general election,Wyoming,,general,Y,WY Statewide,"statewide,wyoming,wy",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
d7967cea-79bb-4a33-ab4b-fca214277d49,2026-11-17,GU,statewide,Statewide,Guam territory-wide general runoff election,Guam,,runoff,Y,GU Statewide,"statewide,guam,gu",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
4eabc6b3-9b08-4294-920b-f6cc569523fa,2026-11-17,VI,statewide,Statewide,Virgin Islands territory-wide general runoff election,Virgin Islands,,runoff,Y,VI Statewide,"statewide,virgin,islands,vi",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
92a0cac3-d5ab-48c4-b9d8-720d9879e949,2026-12-01,AR,city,Little Rock,Little Rock general election runoff,Little Rock,,runoff,Y,"Little Rock, AR","little,rock,arkansas,ar",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
7af9ab46-8c85-4c60-bb34-e663a8b0131c,2026-12-01,GA,school_district,Cherokee County School District,Cherokee County School District District 3 special general runoff,Cherokee County School District,,runoff,Y,"Cherokee County School District, GA","cherokee,county,school,district,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
6292cfa0-9ef2-493d-8ef2-b72d610a6905,2026-12-01,GA,statewide,Statewide,Georgia statewide general runoff election,Georgia,,runoff,Y,GA Statewide,"statewide,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
67956b36-52d6-4055-8998-767ad00f1f07,2026-12-01,MS,statewide,Statewide,Mississippi statewide general runoff election,Mississippi,,runoff,Y,MS Statewide,"statewide,mississippi,ms",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
8631f31e-9435-478c-9312-877a7bcc937a,2026-12-08,NJ,city,Trenton,Trenton city general election runoff,Trenton,,runoff,Y,"Trenton, NJ","trenton,new,jersey,nj",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
df944d56-b81a-483e-8267-cdc3630552fb,2026-12-12,LA,special_district,East Baton Rouge Justice of the Peace Ward 2 District 3,"Special general election for East Baton Rouge Parish Justice Court Ward 2, District 3",East Baton Rouge Justice of the Peace Ward 2 District 3,3,special_general,Y,"East Baton Rouge Justice of the Peace Ward 2 District 3, LA","east,baton,rouge,justice,of,the,peace,ward,2,district,3,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
ac8cea7a-811a-4149-95e9-63896a164ca8,2026-12-12,LA,statewide,Statewide,Louisiana statewide majority-vote system general election,Louisiana,,general,Y,LA Statewide,"statewide,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
