STATE,STATEFIPS,COUNTY,COUNTYFIPS,YM,YEAR,MONTH,HOUSEHOLDS,INDIVIDUALS,ISSUANCE,APPS_RECEIVED,APPS_APPROVED,APPS_DENIED,APPS_DENIED_NEEDBASED,APPS_DENIED_PROCEDURAL
California,6,butte,7,2022m6,2022,6,21096,33868,8901205,1762,983,589,166,304
California,6,butte,7,2022m7,2022,7,21325,34272,9022572,1843,1116,600,177,302
California,6,butte,7,2022m8,2022,8,21892,35091,9258453,2981,1516,744,192,373
California,6,butte,7,2022m9,2022,9,22409,35724,9336963,2550,1492,908,278,467
California,6,butte,7,2022m10,2022,10,22915,36334,10808820,2212,1291,756,258,349
California,6,butte,7,2022m11,2022,11,23315,36777,10933199,1896,1255,624,201,304
California,6,butte,7,2022m12,2022,12,23659,37261,11025266,1638,1122,704,232,352
California,6,butte,7,2023m1,2023,1,23912,37613,11000994,2236,1229,730,201,395
California,6,butte,7,2023m2,2023,2,23930,37626,11314648,1834,1155,667,199,351
California,6,butte,7,2023m3,2023,3,24528,38500,11582077,1829,1313,806,235,403
California,6,butte,7,2023m4,2023,4,24346,38345,7390849,1506,1017,693,185,371
California,6,butte,7,2023m5,2023,5,24706,38926,7161633,1662,1104,701,193,373
California,6,butte,7,2023m6,2023,6,25051,39524,7209986,1644,1119,676,195,350
California,6,butte,7,2023m7,2023,7,25016,39591,7229552,1775,1032,659,210,330
California,6,butte,7,2023m8,2023,8,25144,39742,7303680,2808,1365,749,207,378
California,6,butte,7,2023m9,2023,9,25162,39712,7284621,2239,1332,749,258,369
California,6,butte,7,2023m10,2023,10,25705,40256,7950731,2128,1389,829,300,386
California,6,butte,7,2023m11,2023,11,25896,40486,7954362,1626,1080,657,199,345
California,6,butte,7,2023m12,2023,12,26199,40951,8150008,1467,1039,681,201,363
California,6,butte,7,2024m1,2024,1,26410,41197,8195451,2204,1190,656,191,355
California,6,butte,7,2024m2,2024,2,26451,41408,8088878,1744,1200,644,181,343
California,6,calaveras,9,2016m7,2016,7,2775,5125,682041,195,140,39,13,19
California,6,calaveras,9,2016m8,2016,8,2811,5205,697675,204,155,58,20,32
California,6,calaveras,9,2016m9,2016,9,2807,5203,695497,175,119,42,15,20
California,6,calaveras,9,2016m10,2016,10,2839,5210,697895,172,131,46,19,18
California,6,calaveras,9,2016m11,2016,11,2836,5175,693201,212,145,40,18,16
California,6,calaveras,9,2016m12,2016,12,2835,5170,678924,173,147,46,24,15
California,6,calaveras,9,2017m1,2017,1,2818,5079,668793,247,136,53,27,18
California,6,calaveras,9,2017m2,2017,2,2817,5090,673558,186,165,63,35,20
California,6,calaveras,9,2017m3,2017,3,2814,5084,681338,171,135,52,21,23
California,6,calaveras,9,2017m4,2017,4,2798,5067,670969,174,129,46,17,21
California,6,calaveras,9,2017m5,2017,5,2783,5016,670188,175,133,30,13,12
California,6,calaveras,9,2017m6,2017,6,2799,5029,675480,197,140,48,23,18
California,6,calaveras,9,2017m7,2017,7,2777,4963,666732,181,131,54,26,23
California,6,calaveras,9,2017m8,2017,8,2797,5009,666476,254,170,65,30,23
California,6,calaveras,9,2017m9,2017,9,2788,5005,657471,165,118,62,18,38
California,6,calaveras,9,2017m10,2017,10,2777,4968,649267,197,113,50,16,29
California,6,calaveras,9,2017m11,2017,11,2737,4949,650946,187,126,70,21,42
California,6,calaveras,9,2017m12,2017,12,2762,4985,655308,182,121,64, , 
California,6,calaveras,9,2018m1,2018,1,2792,5027,654968,252,146,77,21,44
California,6,calaveras,9,2018m2,2018,2,2777,5027,647401,167,123,58,19,34
California,6,calaveras,9,2018m3,2018,3,2777,5020,655934,193,132,72,12,51
California,6,calaveras,9,2018m4,2018,4,2780,4988,648709,190,111,64,16,42
California,6,calaveras,9,2018m5,2018,5,2775,4961,648146,174,117,69,17,43
California,6,calaveras,9,2018m6,2018,6,2789,4967,648924,204,132,48,15,33
California,6,calaveras,9,2018m7,2018,7,2741,4868,634090,167,114,41, , 
California,6,calaveras,9,2018m8,2018,8,2728,4836,633793,191,149,51,13,29
California,6,calaveras,9,2018m9,2018,9,2691,4741,614021,161,107,58,15,39
California,6,calaveras,9,2018m10,2018,10,2661,4665,650165,159,98,67,25,37
California,6,calaveras,9,2018m11,2018,11,2627,4592,603964,176,106,55, , 
California,6,calaveras,9,2018m12,2018,12,2590,4524,595694,170,129,37, , 
California,6,calaveras,9,2019m1,2019,1,2586,4553,1109846,221,154,70,16,48
California,6,calaveras,9,2019m2,2019,2,354,686,83475,147,111,45,11,29
California,6,calaveras,9,2019m3,2019,3,2557,4486,592941,195,122,47,12,26
California,6,calaveras,9,2019m4,2019,4,2561,4522,595892,190,157,70,26,38
California,6,calaveras,9,2019m5,2019,5,2593,4542,592393,297,109,107,52,46
California,6,calaveras,9,2019m6,2019,6,2708,4643,604029,286,175,125,50,63
California,6,calaveras,9,2019m7,2019,7,2759,4672,601319,240,187,81,25,50
California,6,calaveras,9,2019m8,2019,8,2807,4804,611634,266,173,102,29,57
California,6,calaveras,9,2019m9,2019,9,2822,4814,606932,212,145,77,23,48
California,6,calaveras,9,2019m10,2019,10,2827,4820,825346,213,122,72,15,47
California,6,calaveras,9,2019m11,2019,11,2824,4793,632448,193,113,71,18,45
California,6,calaveras,9,2019m12,2019,12,2858,4870,607694,199,132,81,11,53
California,6,calaveras,9,2020m1,2020,1,2870,4907,599539,245,140,80, , 
California,6,calaveras,9,2020m2,2020,2,2882,4950,601785,190,136,71,20,39
California,6,calaveras,9,2020m3,2020,3,2903,5019,614136,267,134,73,24,43
California,6,calaveras,9,2020m4,2020,4,3101,5420,952241,315,207,133,50,63
California,6,calaveras,9,2020m5,2020,5,3188,5584,1009765,164,108,91,26,47
California,6,calaveras,9,2020m6,2020,6,3138,5400,971192,167,85,82,20,46
California,6,calaveras,9,2020m7,2020,7,2955,5032,900213,172,82,86,17,45
California,6,calaveras,9,2020m8,2020,8,2920,4979,876748,215,115,77,13,52
California,6,calaveras,9,2020m9,2020,9,2875,4922,925843,166,112,73, , 
California,6,calaveras,9,2020m10,2020,10,2793,4804,903303,202,107,83,13,61
California,6,calaveras,9,2020m11,2020,11,2756,4743,982527,197,122,74,15,48
California,6,calaveras,9,2020m12,2020,12,2778,4818,890584,278,163,91,19,56
California,6,calaveras,9,2021m1,2021,1,2830,4888,899206,193,128,86,21,48
California,6,calaveras,9,2021m2,2021,2,2824,4876,1180071,207,107,87, , 
California,6,calaveras,9,2021m3,2021,3,2839,4855,1041948,203,119,96,13, 
California,6,calaveras,9,2021m4,2021,4,2816,4799,1045455,166,90,72, , 
California,6,calaveras,9,2021m5,2021,5,2816,4825,1171349,164,93,65, , 
California,6,calaveras,9,2021m6,2021,6,2816,4854,1160847,314,122,145,18,99
California,6,calaveras,9,2021m7,2021,7,2810,4824,1172883,217,101,98,12,66
California,6,calaveras,9,2021m8,2021,8,2852,4866,1168351,272,157,105,14,67
California,6,calaveras,9,2021m9,2021,9,2874,4929,1196913,295,127,128,27,81
California,6,calaveras,9,2021m10,2021,10,2911,4986,1311914,262,125,93,16,68
California,6,calaveras,9,2021m11,2021,11,2946,5031,1303473,268,150,108,21,65
California,6,calaveras,9,2021m12,2021,12,2969,5047,1349512,213,183,152,23,103
California,6,calaveras,9,2022m1,2022,1,2981,5084,1411104,300,128,112,19,79
California,6,calaveras,9,2022m2,2022,2,3031,5155,1345973,240,152,81,17,49
California,6,calaveras,9,2022m3,2022,3,3079,5177,1359505,244,160,109,20,73
California,6,calaveras,9,2022m4,2022,4,3099,5203,1348138,226,128,99,19,66
California,6,calaveras,9,2022m5,2022,5,3130,5255,1374526,239,143,85,15,46
California,6,calaveras,9,2022m6,2022,6,3204,5381,1395365,264,148,81,15,42
California,6,calaveras,9,2022m7,2022,7,3247,5423,1420046,251,145,93,23,46
California,6,calaveras,9,2022m8,2022,8,3323,5603,1466672,293,177,156,26,74
California,6,calaveras,9,2022m9,2022,9,3365,5660,1458878,249,143,122,36,53
California,6,calaveras,9,2022m10,2022,10,3400,5679,1651198,240,136,94,31,31
California,6,calaveras,9,2022m11,2022,11,3417,5716,1646522,221,134,85,25,35
California,6,calaveras,9,2022m12,2022,12,3456,5806,1671815,245,147,82,23,39
California,6,calaveras,9,2023m1,2023,1,3451,5806,1622027,263,139,99,27,45
California,6,calaveras,9,2023m2,2023,2,3516,5907,2081805,223,162,86,18,49
California,6,calaveras,9,2023m3,2023,3,3539,5941,1730211,268,128,110,23,62
California,6,calaveras,9,2023m4,2023,4,3556,5931,1203712,192,130,88,21,49
California,6,calaveras,9,2023m5,2023,5,3603,6003,1057413,215,137,107,29,61
California,6,calaveras,9,2023m6,2023,6,3616,6004,1049698,231,130,82,29,38
California,6,calaveras,9,2023m7,2023,7,3647,6075,1061924,221,110,82,28,41
California,6,calaveras,9,2023m8,2023,8,3692,6124,1063860,245,150,105,41,39
California,6,calaveras,9,2023m9,2023,9,3702,6192,1101588,245,133,101,37,41
California,6,calaveras,9,2023m10,2023,10,3777,6279,1166464,234,161,93,35,45
California,6,calaveras,9,2023m11,2023,11,3824,6318,1163527,242,140,97,30,44
California,6,calaveras,9,2023m12,2023,12,3845,6360,1181575,213,136,80,21,46
California,6,calaveras,9,2024m1,2024,1,3903,6448,1172860,284,165,100,18,60
California,6,calaveras,9,2024m2,2024,2,3958,6534,1190215,239,156,87,23,43
California,6,colusa,11,2016m7,2016,7,626,1399,178848,61,26,25, , 
California,6,colusa,11,2016m8,2016,8,644,1445,192731,73,38,41,13,28
California,6,colusa,11,2016m9,2016,9,641,1464,192589,52,27,24, , 
California,6,colusa,11,2016m10,2016,10,627,1425,182127,53,21,33, , 
California,6,colusa,11,2016m11,2016,11,628,1449,183503,76,35,29,14,14
California,6,colusa,11,2016m12,2016,12,639,1491,191087,72,49,31, , 
California,6,colusa,11,2017m1,2017,1,674,1578,199514,96,62,31,13,17
California,6,colusa,11,2017m2,2017,2,676,1599,201110,54,45,26, , 
California,6,colusa,11,2017m3,2017,3,688,1625,204005,50,26,25, , 
California,6,colusa,11,2017m4,2017,4,696,1642,205000,53,33,20, , 
California,6,colusa,11,2017m5,2017,5,700,1620,202761,67,33,30, , 
California,6,colusa,11,2017m6,2017,6,695,1580,192149,60,28,30,11,19
California,6,colusa,11,2017m7,2017,7,682,1522,185725,60,27,24, , 
California,6,colusa,11,2017m8,2017,8,685,1527,187381,69,38,33,11,18
California,6,colusa,11,2017m9,2017,9,684,1502,184505,58,27,25, , 
California,6,colusa,11,2017m10,2017,10,681,1487,177315,65,35,27, , 
California,6,colusa,11,2017m11,2017,11,657,1432,173178,70,31,39,12,27
California,6,colusa,11,2017m12,2017,12,666,1437,179284,86,46,30, , 
California,6,colusa,11,2018m1,2018,1,678,1481,189511,90,42,43, , 
California,6,colusa,11,2018m2,2018,2,668,1470,187682,49,34,28, , 
California,6,colusa,11,2018m3,2018,3,693,1493,188748,56,34,35, , 
California,6,colusa,11,2018m4,2018,4,683,1479,189179,62,32,23, , 
California,6,colusa,11,2018m5,2018,5,682,1446,180974,75,37,26, , 
California,6,colusa,11,2018m6,2018,6,650,1408,171988,65,34,33, , 
California,6,colusa,11,2018m7,2018,7,654,1409,173512,85,42,37, , 
California,6,colusa,11,2018m8,2018,8,644,1369,165739,96,42,51, , 
California,6,colusa,11,2018m9,2018,9,606,1301,156416,71,26,37, , 
California,6,colusa,11,2018m10,2018,10,635,1353,164832,80,45,50, , 
California,6,colusa,11,2018m11,2018,11,625,1335,161108,76,42,37, , 
California,6,colusa,11,2018m12,2018,12,623,1331,165575,56,31,28, , 
California,6,colusa,11,2019m1,2019,1,643,1392,314806,88,35,40, , 
California,6,colusa,11,2019m2,2019,2,139,301,34097,80,39,44, , 
California,6,colusa,11,2019m3,2019,3,631,1363,173900,57,29,34,12,22
California,6,colusa,11,2019m4,2019,4,633,1358,165881,54,24,30, , 
California,6,colusa,11,2019m5,2019,5,633,1354,168764,92,32,25, , 
California,6,colusa,11,2019m6,2019,6,630,1334,156940,119,39,46,14,32
California,6,colusa,11,2019m7,2019,7,667,1393,163119,82,60,52,12,36
California,6,colusa,11,2019m8,2019,8,692,1432,165363,76,53,48, , 
California,6,colusa,11,2019m9,2019,9,677,1408,158059,69,24,37, , 
California,6,colusa,11,2019m10,2019,10,696,1429,163605,75,40,34, , 
California,6,colusa,11,2019m11,2019,11,706,1465,171612,62,43,29, , 
California,6,colusa,11,2019m12,2019,12,723,1483,171060,69,33,30, , 
California,6,colusa,11,2020m1,2020,1,733,1509,174318,82,46,27, , 
California,6,colusa,11,2020m2,2020,2,734,1510,176730,79,37,34, , 
California,6,colusa,11,2020m3,2020,3,765,1591,184269,63,38,38, , 
California,6,colusa,11,2020m4,2020,4,864,1820,207160,123,102,34,22,11
California,6,colusa,11,2020m5,2020,5,910,1923,213057,83,48,30, , 
California,6,colusa,11,2020m6,2020,6,934,1958,214122,77,47,25, , 
California,6,colusa,11,2020m7,2020,7,902,1898,201622,63,39,22, , 
California,6,colusa,11,2020m8,2020,8,921,1908,202713,85,48,31, , 
California,6,colusa,11,2020m9,2020,9,926,1893,199031,59,50,19, , 
California,6,colusa,11,2020m10,2020,10,892,1786,199240,58,41,15, , 
California,6,colusa,11,2020m11,2020,11,888,1785,205632,82,52,16, , 
California,6,colusa,11,2020m12,2020,12,927,1857,211777,95,75,24, , 
California,6,colusa,11,2021m1,2021,1,956,1907,217723,87,68,23, , 
California,6,colusa,11,2021m2,2021,2,986,1956,329618,74, ,0, , 
California,6,colusa,11,2021m3,2021,3,1014,2003,282593,81,55,27, , 
California,6,colusa,11,2021m4,2021,4,1020,2011,281430,55,46,13, , 
California,6,colusa,11,2021m5,2021,5,1015,1990,274829,53,34,14, , 
California,6,colusa,11,2021m6,2021,6,1021,2009,267060,103,69,18, , 
California,6,colusa,11,2021m7,2021,7,1037,2034,269778,80,43,32,11,19
California,6,colusa,11,2021m8,2021,8,1019,2014,258416,101,43,43,11,28
California,6,colusa,11,2021m9,2021,9,1054,2077,274433,102,55,31, , 
California,6,colusa,11,2021m10,2021,10,1057,2109,320144,102,63,50, , 
California,6,colusa,11,2021m11,2021,11,1096,2158,336385,106,67,52, , 
California,6,colusa,11,2021m12,2021,12,1097,2177,336645,105,65,52, , 
California,6,colusa,11,2022m1,2022,1,1090,2161,329843,112,44,23, , 
California,6,colusa,11,2022m2,2022,2,1092,2156,331187,98,45,46, , 
California,6,colusa,11,2022m3,2022,3,1114,2208,340399,98,67,54,12,35
California,6,colusa,11,2022m4,2022,4,1113,2184,331173,103,59,44,12,29
California,6,colusa,11,2022m5,2022,5,1138,2241,329180,117,70,36, , 
California,6,colusa,11,2022m6,2022,6,1170,2297,337898,129,80,51,17,23
California,6,colusa,11,2022m7,2022,7,1216,2384,349764,118,69,56,11,37
California,6,colusa,11,2022m8,2022,8,1271,2496,367399,173,87,79,41,32
California,6,colusa,11,2022m9,2022,9,1292,2530,359301,120,72,42, , 
California,6,colusa,11,2022m10,2022,10,1317,2568,437192,134,64,67,20,30
California,6,colusa,11,2022m11,2022,11,1335,2612,442193,147,84,67,15,46
California,6,colusa,11,2022m12,2022,12,1381,2739,458260,135,80,69,17,44
California,6,colusa,11,2023m1,2023,1,1418,2798,466921,156,88,46, , 
California,6,colusa,11,2023m2,2023,2,1445,2850,461282,106,65,57,13,35
California,6,colusa,11,2023m3,2023,3,1458,2882,464727,106,68,44,14,22
California,6,colusa,11,2023m4,2023,4,1454,2886,468360,110,49,45, , 
California,6,colusa,11,2023m5,2023,5,1460,2874,463463,104,65,47,12,24
California,6,colusa,11,2023m6,2023,6,1462,2878,458878,80,53,40, , 
California,6,colusa,11,2023m7,2023,7,1438,2808,443361,91,54,28, , 
California,6,colusa,11,2023m8,2023,8,1411,2782,441327,108,47,50,14,21
California,6,colusa,11,2023m9,2023,9,1425,2788,442889,107,52,48,13,27
California,6,colusa,11,2023m10,2023,10,1422,2745,468384,93,62,51,19,25
California,6,colusa,11,2023m11,2023,11,1423,2746,454857,108,59,30, , 
California,6,colusa,11,2023m12,2023,12,1439,2761,461770,101,63,44,13,24
California,6,colusa,11,2024m1,2024,1,1486,2863,479703,143,88,53,15,30
California,6,colusa,11,2024m2,2024,2,1517,2935,503838,97,60,35, , 
California,6,contracosta,13,2016m7,2016,7,33984,67647,9674278,2162,991,893, , 
California,6,contracosta,13,2016m8,2016,8,33911,67128,9704300,2714,1199,1031, , 
California,6,contracosta,13,2016m9,2016,9,33326,66496,9467372,2362,1084,938,838,11
California,6,contracosta,13,2016m10,2016,10,32926,65866,9384002,2117,959,867,167,593
California,6,contracosta,13,2016m11,2016,11,32647,65640,9323368,2028,1008,855,182,586
California,6,contracosta,13,2016m12,2016,12,32307,65007,9218747,1954,1000,826,158,558
California,6,contracosta,13,2017m1,2017,1,31854,63918,9035169,2520,995,759,160,519
California,6,contracosta,13,2017m2,2017,2,31455,63385,8960262,2053,1071,850,159,585
California,6,contracosta,13,2017m3,2017,3,31637,63174,8983717,2215,1114,896,244,587
California,6,contracosta,13,2017m4,2017,4,31281,62475,8818312,1915,922,754,156,515
California,6,contracosta,13,2017m5,2017,5,31358,62579,8834230,2222,1081,780,238,504
California,6,contracosta,13,2017m6,2017,6,31398,62682,8774518,2197,1076,787,180,516
California,6,contracosta,13,2017m7,2017,7,31242,62388,8750678,2284,959,804,178,546
California,6,contracosta,13,2017m8,2017,8,31606,62627,8830952,2892,1344,1069,324,639
California,6,contracosta,13,2017m9,2017,9,31466,62968,8766152,2482,1062,1145,262,773
California,6,contracosta,13,2017m10,2017,10,31852,63270,8785750,2679,1189,1231,295,839
California,6,contracosta,13,2017m11,2017,11,31599,63001,8638852,2403,1036,1106,245,782
California,6,contracosta,13,2017m12,2017,12,31506,62958,8614933,2068,972,1038,234,733
California,6,contracosta,13,2018m1,2018,1,31436,62160,8592952,2750,1051,968,226,661
California,6,contracosta,13,2018m2,2018,2,30879,61557,8395212,2113,958,1014,221,715
California,6,contracosta,13,2018m3,2018,3,30919,61341,8419079,2370,1003,974,230,670
California,6,contracosta,13,2018m4,2018,4,30665,60618,8354907,2334,991,1043,245,693
California,6,contracosta,13,2018m5,2018,5,30598,60331,8274070,2482,1068,1064,249,694
California,6,contracosta,13,2018m6,2018,6,30517,60065,8195728,2476,998,1021,215,706
California,6,contracosta,13,2018m7,2018,7,30364,59407,8188052,2829,1049,1103,218,776
California,6,contracosta,13,2018m8,2018,8,30372,59422,8194333,2969,1184,1418,314,957
California,6,contracosta,13,2018m9,2018,9,30072,59098,8102528,2409,961,1210,255,847
California,6,contracosta,13,2018m10,2018,10,30154,58965,8247649,2710,1169,1397,331,967
California,6,contracosta,13,2018m11,2018,11,29845,58539,8103258,2163,851,1141,217,848
California,6,contracosta,13,2018m12,2018,12,29652,58120,8039572,2006,894,972,189,710
California,6,contracosta,13,2019m1,2019,1,29521,56080,14221900,2573,969,996,251,653
California,6,contracosta,13,2019m2,2019,2,6743,8101,1417927,1834,823,1135,259,790
California,6,contracosta,13,2019m3,2019,3,28670,55871,7700257,2036,898,854,207,555
California,6,contracosta,13,2019m4,2019,4,28415,55269,7571845,2277,965,901,188,645
California,6,contracosta,13,2019m5,2019,5,28297,54959,7487194,3384,1023,888,187,627
California,6,contracosta,13,2019m6,2019,6,29655,56098,7580239,4863,2105,950,164,680
California,6,contracosta,13,2019m7,2019,7,31035,59069,7734058,3805,2560,1586,272,1196
California,6,contracosta,13,2019m8,2019,8,32503,61293,7881315,3233,2419,1517,259,1131
California,6,contracosta,13,2019m9,2019,9,33032,62186,7903941,2848,1468,1408,265,1039
California,6,contracosta,13,2019m10,2019,10,33657,64001,7976244,3023,1549,1381,291,987
California,6,contracosta,13,2019m11,2019,11,33702,63723,7843701,2368,1150,1001,200,725
California,6,contracosta,13,2019m12,2019,12,34014,64366,7855719,2444,1152,1048,188,799
California,6,contracosta,13,2020m1,2020,1,33892,64360,7749153,2857,1140,1035,207,749
California,6,contracosta,13,2020m2,2020,2,33937,63827,7719527,2459,1209,960,192,685
California,6,contracosta,13,2020m3,2020,3,34081,63989,7840884,3528,1179,1127,224,809
California,6,contracosta,13,2020m4,2020,4,37747,68202,12345599,6337,2248,1499,393,962
California,6,contracosta,13,2020m5,2020,5,40758,73309,13332220,5093,2430,2495,1348,911
California,6,contracosta,13,2020m6,2020,6,43544,77365,14427544,3688,2330,3289,1791,1234
California,6,contracosta,13,2020m7,2020,7,43542,76147,13799516,2957,1289,1742,791,805
California,6,contracosta,13,2020m8,2020,8,43916,77681,13766413,3209,1652,1336,529,681
California,6,contracosta,13,2020m9,2020,9,43968,80426,13858544,2519,1309,474,230,122
California,6,contracosta,13,2020m10,2020,10,42744,78584,14071745,2375,1254,463,246,108
California,6,contracosta,13,2020m11,2020,11,41736,76656,13826247,2494,1136,315,176,75
California,6,contracosta,13,2020m12,2020,12,41836,76656,13990941,4176,1573,477,256,131
California,6,contracosta,13,2021m1,2021,1,42830,77919,14087193,3547,1922,522,276,101
California,6,contracosta,13,2021m2,2021,2,44389,80233,18669108,2889,1751,489,254,96
California,6,contracosta,13,2021m3,2021,3,44344,80160,16744848,2928,1608,566,279,191
California,6,contracosta,13,2021m4,2021,4,44495,80319,17036731,2450,1277,419,221,117
California,6,contracosta,13,2021m5,2021,5,45129,81115,18674822,2257,1162,839,263,502
California,6,contracosta,13,2021m6,2021,6,45552,81754,18361434,4706,1735,1274,477,631
California,6,contracosta,13,2021m7,2021,7,45253,81407,18501842,4232,2335,1918,492,1256
