geoid,state,county,total_hh,poor_hh,snap_hh,coverage_ratio,unserved_poor_hh
13315,GA,"Wilcox County, GA",2614.0,563.0,527.0,0.936,36
16025,ID,"Camas County, ID",370.0,37.0,1.0,0.027,36
26023,MI,"Branch County, MI",16906.0,2197.0,2161.0,0.984,36
30055,MT,"McCone County, MT",798.0,38.0,2.0,0.053,36
30059,MT,"Meagher County, MT",927.0,116.0,80.0,0.69,36
46111,SD,"Sanborn County, SD",946.0,90.0,54.0,0.6,36
48433,TX,"Stonewall County, TX",513.0,77.0,41.0,0.532,36
49023,UT,"Juab County, UT",3862.0,266.0,230.0,0.865,36
51045,VA,"Craig County, VA",1735.0,205.0,169.0,0.824,36
27095,MN,"Mille Lacs County, MN",10672.0,1205.0,1170.0,0.971,35
28155,MS,"Webster County, MS",4073.0,739.0,704.0,0.953,35
35021,NM,"Harding County, NM",286.0,60.0,25.0,0.417,35
41021,OR,"Gilliam County, OR",875.0,136.0,101.0,0.743,35
46059,SD,"Hand County, SD",1405.0,89.0,54.0,0.607,35
46125,SD,"Turner County, SD",3568.0,339.0,304.0,0.897,35
47129,TN,"Morgan County, TN",7188.0,1068.0,1033.0,0.967,35
51103,VA,"Lancaster County, VA",5701.0,601.0,566.0,0.942,35
13301,GA,"Warren County, GA",2097.0,502.0,468.0,0.932,34
31057,NE,"Dundy County, NE",779.0,96.0,62.0,0.646,34
48229,TX,"Hudspeth County, TX",842.0,207.0,173.0,0.836,34
48435,TX,"Sutton County, TX",1273.0,119.0,85.0,0.714,34
55071,WI,"Manitowoc County, WI",35188.0,3651.0,3617.0,0.991,34
08079,CO,"Mineral County, CO",386.0,63.0,30.0,0.476,33
20017,KS,"Chase County, KS",1147.0,97.0,64.0,0.66,33
20179,KS,"Sheridan County, KS",987.0,73.0,40.0,0.548,33
48063,TX,"Camp County, TX",4817.0,833.0,800.0,0.96,33
51011,VA,"Appomattox County, VA",6639.0,1047.0,1014.0,0.968,33
51690,VA,"Martinsville city, VA",5711.0,1412.0,1379.0,0.977,33
72001,PR,"Adjuntas Municipio, PR",6069.0,3629.0,3596.0,0.991,33
01087,AL,"Macon County, AL",7237.0,1777.0,1745.0,0.982,32
40029,OK,"Coal County, OK",2051.0,394.0,362.0,0.919,32
46061,SD,"Hanson County, SD",1132.0,67.0,35.0,0.522,32
08019,CO,"Clear Creek County, CO",4677.0,312.0,281.0,0.901,31
31091,NE,"Hooker County, NE",327.0,32.0,1.0,0.031,31
53023,WA,"Garfield County, WA",1031.0,171.0,140.0,0.819,31
12065,FL,"Jefferson County, FL",5751.0,1214.0,1184.0,0.975,30
13109,GA,"Evans County, GA",4077.0,831.0,801.0,0.964,30
20085,KS,"Jackson County, KS",5013.0,378.0,348.0,0.921,30
31129,NE,"Nuckolls County, NE",1919.0,139.0,109.0,0.784,30
36049,NY,"Lewis County, NY",11110.0,1424.0,1394.0,0.979,30
48033,TX,"Borden County, TX",243.0,30.0,0.0,0.0,30
13191,GA,"McIntosh County, GA",5067.0,1136.0,1107.0,0.974,29
20071,KS,"Greeley County, KS",541.0,40.0,11.0,0.275,29
31015,NE,"Boyd County, NE",744.0,80.0,51.0,0.637,29
36087,NY,"Rockland County, NY",103879.0,12427.0,12398.0,0.998,29
37077,NC,"Granville County, NC",22474.0,3160.0,3131.0,0.991,29
46099,SD,"Minnehaha County, SD",84814.0,7153.0,7124.0,0.996,29
46137,SD,"Ziebach County, SD",735.0,215.0,186.0,0.865,29
48231,TX,"Hunt County, TX",38466.0,4537.0,4508.0,0.994,29
48267,TX,"Kimble County, TX",2041.0,261.0,232.0,0.889,29
17127,IL,"Massac County, IL",5457.0,959.0,931.0,0.971,28
31103,NE,"Keya Paha County, NE",302.0,32.0,4.0,0.125,28
36051,NY,"Livingston County, NY",24473.0,2580.0,2552.0,0.989,28
46063,SD,"Harding County, SD",498.0,38.0,10.0,0.263,28
48269,TX,"King County, TX",111.0,28.0,0.0,0.0,28
51091,VA,"Highland County, VA",1003.0,109.0,81.0,0.743,28
55035,WI,"Eau Claire County, WI",44726.0,4990.0,4962.0,0.994,28
18171,IN,"Warren County, IN",3359.0,277.0,250.0,0.903,27
21007,KY,"Ballard County, KY",3209.0,408.0,381.0,0.934,27
30075,MT,"Powder River County, MT",708.0,65.0,38.0,0.585,27
16029,ID,"Caribou County, ID",2474.0,216.0,190.0,0.88,26
26085,MI,"Lake County, MI",5190.0,1015.0,989.0,0.974,26
27151,MN,"Swift County, MN",4121.0,531.0,505.0,0.951,26
30103,MT,"Treasure County, MT",360.0,51.0,25.0,0.49,26
40025,OK,"Cimarron County, OK",707.0,65.0,39.0,0.6,26
46097,SD,"Miner County, SD",932.0,90.0,64.0,0.711,26
48207,TX,"Haskell County, TX",2123.0,354.0,328.0,0.927,26
48395,TX,"Robertson County, TX",6701.0,1074.0,1048.0,0.976,26
19025,IA,"Calhoun County, IA",3993.0,403.0,378.0,0.938,25
19183,IA,"Washington County, IA",8972.0,753.0,728.0,0.967,25
27073,MN,"Lac qui Parle County, MN",2924.0,281.0,256.0,0.911,25
31049,NE,"Deuel County, NE",837.0,95.0,70.0,0.737,25
31063,NE,"Frontier County, NE",1074.0,149.0,124.0,0.832,25
46021,SD,"Campbell County, SD",754.0,68.0,43.0,0.632,25
48131,TX,"Duval County, TX",3053.0,784.0,759.0,0.968,25
51181,VA,"Surry County, VA",2830.0,291.0,266.0,0.914,25
51678,VA,"Lexington city, VA",2187.0,413.0,388.0,0.939,25
55129,WI,"Washburn County, WI",7566.0,898.0,873.0,0.972,25
12043,FL,"Glades County, FL",4500.0,758.0,734.0,0.968,24
31009,NE,"Blaine County, NE",197.0,24.0,0.0,0.0,24
55125,WI,"Vilas County, WI",11147.0,1122.0,1098.0,0.979,24
02275,AK,"Wrangell City and Borough, AK",976.0,106.0,83.0,0.783,23
18135,IN,"Randolph County, IN",10364.0,1575.0,1552.0,0.985,23
20083,KS,"Hodgeman County, KS",697.0,53.0,30.0,0.566,23
31073,NE,"Gosper County, NE",836.0,85.0,62.0,0.729,23
36117,NY,"Wayne County, NY",38404.0,4391.0,4368.0,0.995,23
40019,OK,"Carter County, OK",19046.0,3113.0,3090.0,0.993,23
46069,SD,"Hyde County, SD",503.0,35.0,12.0,0.343,23
47145,TN,"Roane County, TN",22790.0,3006.0,2983.0,0.992,23
13065,GA,"Clinch County, GA",2428.0,638.0,616.0,0.966,22
19003,IA,"Adams County, IA",1540.0,168.0,146.0,0.869,22
19073,IA,"Greene County, IA",3922.0,343.0,321.0,0.936,22
31171,NE,"Thomas County, NE",304.0,35.0,13.0,0.371,22
32033,NV,"White Pine County, NV",3359.0,306.0,284.0,0.928,22
40045,OK,"Ellis County, OK",1478.0,192.0,170.0,0.885,22
48235,TX,"Irion County, TX",588.0,45.0,23.0,0.511,22
26015,MI,"Barry County, MI",24480.0,2317.0,2296.0,0.991,21
26033,MI,"Chippewa County, MI",14080.0,1867.0,1846.0,0.989,21
27079,MN,"Le Sueur County, MN",11650.0,882.0,861.0,0.976,21
37105,NC,"Lee County, NC",25145.0,3843.0,3822.0,0.995,21
48017,TX,"Bailey County, TX",2209.0,416.0,395.0,0.95,21
48125,TX,"Dickens County, TX",727.0,129.0,108.0,0.837,21
48275,TX,"Knox County, TX",1246.0,196.0,175.0,0.893,21
26091,MI,"Lenawee County, MI",38871.0,4336.0,4316.0,0.995,20
31115,NE,"Loup County, NE",244.0,35.0,15.0,0.429,20
48011,TX,"Armstrong County, TX",767.0,46.0,26.0,0.565,20
49033,UT,"Rich County, UT",923.0,50.0,30.0,0.6,20
19001,IA,"Adair County, IA",3236.0,337.0,318.0,0.944,19
20097,KS,"Kiowa County, KS",955.0,60.0,41.0,0.683,19
20199,KS,"Wallace County, KS",599.0,62.0,43.0,0.694,19
21077,KY,"Gallatin County, KY",3265.0,424.0,405.0,0.955,19
47101,TN,"Lewis County, TN",5387.0,1029.0,1010.0,0.982,19
53039,WA,"Klickitat County, WA",9872.0,1200.0,1181.0,0.984,19
06021,CA,"Glenn County, CA",9810.0,1458.0,1440.0,0.988,18
17035,IL,"Cumberland County, IL",4177.0,403.0,385.0,0.955,18
20033,KS,"Comanche County, KS",824.0,80.0,62.0,0.775,18
20141,KS,"Osborne County, KS",1579.0,147.0,129.0,0.878,18
30069,MT,"Petroleum County, MT",221.0,19.0,1.0,0.053,18
31183,NE,"Wheeler County, NE",359.0,28.0,10.0,0.357,18
48137,TX,"Edwards County, TX",404.0,109.0,91.0,0.835,18
48335,TX,"Mitchell County, TX",2758.0,375.0,357.0,0.952,18
08023,CO,"Costilla County, CO",1651.0,498.0,481.0,0.966,17
22037,LA,"East Feliciana Parish, LA",6401.0,946.0,929.0,0.982,17
31093,NE,"Howard County, NE",2504.0,186.0,169.0,0.909,17
38013,ND,"Burke County, ND",904.0,84.0,67.0,0.798,17
48311,TX,"McMullen County, TX",207.0,25.0,8.0,0.32,17
51036,VA,"Charles City County, VA",2911.0,326.0,309.0,0.948,17
51081,VA,"Greensville County, VA",3199.0,513.0,496.0,0.967,17
17009,IL,"Brown County, IL",2041.0,263.0,247.0,0.939,16
48151,TX,"Fisher County, TX",1564.0,234.0,218.0,0.932,16
48325,TX,"Medina County, TX",17804.0,1918.0,1902.0,0.992,16
02100,AK,"Haines Borough, AK",901.0,57.0,42.0,0.737,15
12013,FL,"Calhoun County, FL",4636.0,944.0,929.0,0.984,15
21105,KY,"Hickman County, KY",1731.0,346.0,331.0,0.957,15
29129,MO,"Mercer County, MO",1302.0,154.0,139.0,0.903,15
29207,MO,"Stoddard County, MO",11585.0,1774.0,1759.0,0.992,15
31117,NE,"McPherson County, NE",212.0,17.0,2.0,0.118,15
35041,NM,"Roosevelt County, NM",7441.0,1594.0,1579.0,0.991,15
38075,ND,"Renville County, ND",969.0,79.0,64.0,0.81,15
46119,SD,"Sully County, SD",637.0,46.0,31.0,0.674,15
47045,TN,"Dyer County, TN",14769.0,2351.0,2336.0,0.994,15
08025,CO,"Crowley County, CO",1337.0,314.0,300.0,0.955,14
19185,IA,"Wayne County, IA",2565.0,278.0,264.0,0.95,14
32017,NV,"Lincoln County, NV",1717.0,93.0,79.0,0.849,14
48191,TX,"Hall County, TX",1169.0,177.0,163.0,0.921,14
54007,WV,"Braxton County, WV",4790.0,1069.0,1055.0,0.987,14
16033,ID,"Clark County, ID",279.0,25.0,12.0,0.48,13
17033,IL,"Crawford County, IL",7492.0,1043.0,1030.0,0.988,13
31113,NE,"Logan County, NE",299.0,19.0,6.0,0.316,13
38087,ND,"Slope County, ND",374.0,22.0,9.0,0.409,13
48205,TX,"Hartley County, TX",1633.0,144.0,131.0,0.91,13
54053,WV,"Mason County, WV",10211.0,1891.0,1878.0,0.993,13
05117,AR,"Prairie County, AR",3256.0,451.0,439.0,0.973,12
12027,FL,"DeSoto County, FL",12824.0,2882.0,2870.0,0.996,12
31007,NE,"Banner County, NE",305.0,16.0,4.0,0.25,12
49015,UT,"Emery County, UT",3453.0,363.0,351.0,0.967,12
55045,WI,"Green County, WI",15775.0,1307.0,1296.0,0.992,11
08083,CO,"Montezuma County, CO",11269.0,1346.0,1336.0,0.993,10
19105,IA,"Jones County, IA",8198.0,878.0,868.0,0.989,10
20093,KS,"Kearny County, KS",1427.0,88.0,78.0,0.886,10
46095,SD,"Mellette County, SD",641.0,169.0,159.0,0.941,10
46117,SD,"Stanley County, SD",1290.0,40.0,30.0,0.75,10
22029,LA,"Concordia Parish, LA",6778.0,1830.0,1821.0,0.995,9
31041,NE,"Custer County, NE",4502.0,359.0,350.0,0.975,9
31181,NE,"Webster County, NE",1493.0,151.0,142.0,0.94,9
47185,TN,"White County, TN",11226.0,1472.0,1463.0,0.994,9
48161,TX,"Freestone County, TX",7090.0,1059.0,1050.0,0.992,9
02060,AK,"Bristol Bay Borough, AK",291.0,23.0,15.0,0.652,8
28055,MS,"Issaquena County, MS",350.0,92.0,84.0,0.913,8
38081,ND,"Sargent County, ND",1751.0,102.0,94.0,0.922,8
48389,TX,"Reeves County, TX",4224.0,743.0,735.0,0.989,8
48411,TX,"San Saba County, TX",2090.0,206.0,198.0,0.961,8
49009,UT,"Daggett County, UT",288.0,23.0,15.0,0.652,8
51037,VA,"Charlotte County, VA",4704.0,998.0,990.0,0.992,8
54063,WV,"Monroe County, WV",4619.0,564.0,556.0,0.986,8
01113,AL,"Russell County, AL",23938.0,4820.0,4814.0,0.999,6
13211,GA,"Morgan County, GA",8120.0,920.0,914.0,0.993,6
20195,KS,"Trego County, KS",1367.0,79.0,73.0,0.924,6
28163,MS,"Yazoo County, MS",8767.0,2286.0,2280.0,0.997,6
31005,NE,"Arthur County, NE",185.0,17.0,11.0,0.647,6
48261,TX,"Kenedy County, TX",55.0,7.0,1.0,0.143,6
02016,AK,"Aleutians West Census Area, AK",956.0,51.0,46.0,0.902,5
17131,IL,"Mercer County, IL",6565.0,657.0,652.0,0.992,5
20137,KS,"Norton County, KS",2000.0,167.0,162.0,0.97,5
48393,TX,"Roberts County, TX",323.0,16.0,11.0,0.688,5
48407,TX,"San Jacinto County, TX",10881.0,1867.0,1862.0,0.997,5
54075,WV,"Pocahontas County, WV",3181.0,695.0,690.0,0.993,5
02230,AK,"Skagway Municipality, AK",450.0,16.0,12.0,0.75,4
20167,KS,"Russell County, KS",3100.0,475.0,471.0,0.992,4
21143,KY,"Lyon County, KY",3419.0,407.0,403.0,0.99,4
27107,MN,"Norman County, MN",2700.0,298.0,294.0,0.987,4
01011,AL,"Bullock County, AL",3688.0,1258.0,1255.0,0.998,3
06049,CA,"Modoc County, CA",3267.0,459.0,456.0,0.993,3
17155,IL,"Putnam County, IL",2465.0,208.0,205.0,0.986,3
17181,IL,"Union County, IL",6868.0,1194.0,1191.0,0.997,3
29107,MO,"Lafayette County, MO",12576.0,1180.0,1177.0,0.997,3
30077,MT,"Powell County, MT",2432.0,166.0,163.0,0.982,3
48087,TX,"Collingsworth County, TX",975.0,172.0,169.0,0.983,3
48317,TX,"Martin County, TX",1973.0,197.0,194.0,0.985,3
49041,UT,"Sevier County, UT",7503.0,754.0,751.0,0.996,3
17135,IL,"Montgomery County, IL",11319.0,1749.0,1747.0,0.999,2
40105,OK,"Nowata County, OK",3686.0,650.0,648.0,0.997,2
22065,LA,"Madison Parish, LA",3053.0,930.0,929.0,0.999,1
31081,NE,"Hamilton County, NE",3628.0,176.0,175.0,0.994,1
48247,TX,"Jim Hogg County, TX",1279.0,395.0,394.0,0.997,1
54071,WV,"Pendleton County, WV",2342.0,316.0,315.0,0.997,1
01021,AL,"Chilton County, AL",17875.0,2584.0,2613.0,1.011,0
01025,AL,"Clarke County, AL",8423.0,1728.0,1983.0,1.148,0
01037,AL,"Coosa County, AL",4418.0,630.0,716.0,1.137,0
01047,AL,"Dallas County, AL",15947.0,4686.0,5765.0,1.23,0
01059,AL,"Franklin County, AL",11954.0,2312.0,2386.0,1.032,0
01061,AL,"Geneva County, AL",10647.0,1867.0,1945.0,1.042,0
01065,AL,"Hale County, AL",5642.0,1548.0,1568.0,1.013,0
01075,AL,"Lamar County, AL",5086.0,1016.0,1044.0,1.028,0
01079,AL,"Lawrence County, AL",13627.0,2030.0,2059.0,1.014,0
01085,AL,"Lowndes County, AL",4284.0,1155.0,1237.0,1.071,0
01097,AL,"Mobile County, AL",161665.0,26891.0,27937.0,1.039,0
01101,AL,"Montgomery County, AL",91381.0,17792.0,18479.0,1.039,0
01105,AL,"Perry County, AL",3440.0,830.0,1151.0,1.387,0
01115,AL,"St. Clair County, AL",35107.0,3800.0,3851.0,1.013,0
01119,AL,"Sumter County, AL",4823.0,1430.0,1471.0,1.029,0
01131,AL,"Wilcox County, AL",3860.0,1161.0,1427.0,1.229,0
02013,AK,"Aleutians East Borough, AK",1045.0,132.0,152.0,1.152,0
02020,AK,"Anchorage Municipality, AK",108597.0,8900.0,9473.0,1.064,0
02050,AK,"Bethel Census Area, AK",4828.0,1106.0,2047.0,1.851,0
02063,AK,"Chugach Census Area, AK",2861.0,152.0,281.0,1.849,0
02066,AK,"Copper River Census Area, AK",1207.0,126.0,155.0,1.23,0
02070,AK,"Dillingham Census Area, AK",1403.0,266.0,391.0,1.47,0
02105,AK,"Hoonah-Angoon Census Area, AK",924.0,138.0,154.0,1.116,0
02130,AK,"Ketchikan Gateway Borough, AK",5732.0,471.0,477.0,1.013,0
02158,AK,"Kusilvak Census Area, AK",1916.0,656.0,984.0,1.5,0
02164,AK,"Lake and Peninsula Borough, AK",324.0,59.0,95.0,1.61,0
02180,AK,"Nome Census Area, AK",2816.0,540.0,828.0,1.533,0
02188,AK,"Northwest Arctic Borough, AK",1825.0,275.0,654.0,2.378,0
02195,AK,"Petersburg Borough, AK",1371.0,87.0,104.0,1.195,0
02198,AK,"Prince of Wales-Hyder Census Area, AK",2419.0,283.0,396.0,1.399,0
02220,AK,"Sitka City and Borough, AK",3440.0,246.0,258.0,1.049,0
02282,AK,"Yakutat City and Borough, AK",206.0,8.0,11.0,1.375,0
02290,AK,"Yukon-Koyukuk Census Area, AK",2296.0,363.0,514.0,1.416,0
04023,AZ,"Santa Cruz County, AZ",16966.0,3260.0,4056.0,1.244,0
04027,AZ,"Yuma County, AZ",79341.0,12517.0,14530.0,1.161,0
05107,AR,"Phillips County, AR",6023.0,1811.0,1934.0,1.068,0
05133,AR,"Sevier County, AR",5622.0,1042.0,1211.0,1.162,0
06001,CA,"Alameda County, CA",598246.0,58251.0,59416.0,1.02,0
06003,CA,"Alpine County, CA",435.0,40.0,42.0,1.05,0
06011,CA,"Colusa County, CA",7512.0,1089.0,1229.0,1.129,0
06013,CA,"Contra Costa County, CA",414417.0,34626.0,35128.0,1.014,0
06015,CA,"Del Norte County, CA",9522.0,1310.0,2171.0,1.657,0
06019,CA,"Fresno County, CA",324702.0,57069.0,70903.0,1.242,0
06023,CA,"Humboldt County, CA",54922.0,10261.0,11540.0,1.125,0
06025,CA,"Imperial County, CA",49644.0,9862.0,14225.0,1.442,0
06029,CA,"Kern County, CA",284931.0,51370.0,57456.0,1.118,0
06031,CA,"Kings County, CA",44052.0,6729.0,8805.0,1.309,0
06033,CA,"Lake County, CA",26940.0,4583.0,6553.0,1.43,0
06037,CA,"Los Angeles County, CA",3416449.0,477681.0,493104.0,1.032,0
06039,CA,"Madera County, CA",45379.0,7752.0,9864.0,1.272,0
06043,CA,"Mariposa County, CA",7508.0,985.0,1003.0,1.018,0
06045,CA,"Mendocino County, CA",34842.0,5437.0,6072.0,1.117,0
06047,CA,"Merced County, CA",86055.0,16320.0,18102.0,1.109,0
06063,CA,"Plumas County, CA",8054.0,835.0,1085.0,1.299,0
06065,CA,"Riverside County, CA",775335.0,84094.0,97172.0,1.156,0
06067,CA,"Sacramento County, CA",571057.0,68493.0,81145.0,1.185,0
06069,CA,"San Benito County, CA",20561.0,1581.0,2169.0,1.372,0
06071,CA,"San Bernardino County, CA",674915.0,89620.0,106798.0,1.192,0
06073,CA,"San Diego County, CA",1171278.0,115837.0,116541.0,1.006,0
06077,CA,"San Joaquin County, CA",245250.0,30081.0,38226.0,1.271,0
06091,CA,"Sierra County, CA",1219.0,84.0,119.0,1.417,0
06095,CA,"Solano County, CA",157512.0,16277.0,17882.0,1.099,0
06099,CA,"Stanislaus County, CA",177874.0,24248.0,27603.0,1.138,0
06107,CA,"Tulare County, CA",143195.0,23265.0,34511.0,1.483,0
06109,CA,"Tuolumne County, CA",22690.0,2259.0,2662.0,1.178,0
06115,CA,"Yuba County, CA",28635.0,3819.0,5516.0,1.444,0
08001,CO,"Adams County, CO",188730.0,18306.0,19524.0,1.067,0
08003,CO,"Alamosa County, CO",6648.0,1280.0,1900.0,1.484,0
08017,CO,"Cheyenne County, CO",785.0,64.0,69.0,1.078,0
08021,CO,"Conejos County, CO",3164.0,461.0,514.0,1.115,0
08041,CO,"El Paso County, CO",290190.0,24527.0,26900.0,1.097,0
08043,CO,"Fremont County, CO",17976.0,2520.0,2878.0,1.142,0
08047,CO,"Gilpin County, CO",3122.0,277.0,278.0,1.004,0
08053,CO,"Hinsdale County, CO",511.0,23.0,63.0,2.739,0
08055,CO,"Huerfano County, CO",3100.0,494.0,589.0,1.192,0
08057,CO,"Jackson County, CO",658.0,103.0,103.0,1.0,0
08061,CO,"Kiowa County, CO",585.0,53.0,92.0,1.736,0
08063,CO,"Kit Carson County, CO",2896.0,281.0,304.0,1.082,0
08071,CO,"Las Animas County, CO",6513.0,1294.0,1323.0,1.022,0
08075,CO,"Logan County, CO",8203.0,1267.0,1478.0,1.167,0
08081,CO,"Moffat County, CO",5390.0,524.0,645.0,1.231,0
08087,CO,"Morgan County, CO",11069.0,1434.0,1771.0,1.235,0
08089,CO,"Otero County, CO",7584.0,1512.0,1654.0,1.094,0
08099,CO,"Prowers County, CO",4733.0,940.0,951.0,1.012,0
08101,CO,"Pueblo County, CO",68523.0,10737.0,13495.0,1.257,0
08103,CO,"Rio Blanco County, CO",2805.0,255.0,388.0,1.522,0
08109,CO,"Saguache County, CO",3397.0,685.0,819.0,1.196,0
08115,CO,"Sedgwick County, CO",1022.0,176.0,192.0,1.091,0
08119,CO,"Teller County, CO",11860.0,856.0,1298.0,1.516,0
08121,CO,"Washington County, CO",2070.0,207.0,230.0,1.111,0
08123,CO,"Weld County, CO",124287.0,11324.0,11355.0,1.003,0
09110,CT,"Capitol Planning Region, CT",391113.0,44070.0,51086.0,1.159,0
09120,CT,"Greater Bridgeport Planning Region, CT",119633.0,15253.0,16948.0,1.111,0
09140,CT,"Naugatuck Valley Planning Region, CT",180116.0,21572.0,26133.0,1.211,0
09150,CT,"Northeastern Connecticut Planning Region, CT",39412.0,3283.0,4293.0,1.308,0
09170,CT,"South Central Connecticut Planning Region, CT",230673.0,27409.0,31116.0,1.135,0
09180,CT,"Southeastern Connecticut Planning Region, CT",115768.0,12346.0,14409.0,1.167,0
10001,DE,"Kent County, DE",73100.0,7216.0,8005.0,1.109,0
11001,DC,"District of Columbia, DC",329687.0,49443.0,52355.0,1.059,0
12003,FL,"Baker County, FL",9165.0,1145.0,1535.0,1.341,0
12005,FL,"Bay County, FL",78778.0,8984.0,9924.0,1.105,0
12011,FL,"Broward County, FL",753956.0,97944.0,99630.0,1.017,0
12023,FL,"Columbia County, FL",27430.0,4503.0,5611.0,1.246,0
12031,FL,"Duval County, FL",415128.0,57149.0,59377.0,1.039,0
12033,FL,"Escambia County, FL",129027.0,18366.0,19304.0,1.051,0
12039,FL,"Gadsden County, FL",16872.0,3882.0,4340.0,1.118,0
12041,FL,"Gilchrist County, FL",7151.0,992.0,1223.0,1.233,0
12047,FL,"Hamilton County, FL",4281.0,984.0,1225.0,1.245,0
12049,FL,"Hardee County, FL",8219.0,1998.0,2048.0,1.025,0
12057,FL,"Hillsborough County, FL",583192.0,74887.0,77704.0,1.038,0
12063,FL,"Jackson County, FL",17276.0,2993.0,3234.0,1.081,0
12075,FL,"Levy County, FL",18562.0,3189.0,3201.0,1.004,0
12077,FL,"Liberty County, FL",2563.0,479.0,684.0,1.428,0
12086,FL,"Miami-Dade County, FL",975411.0,155575.0,222489.0,1.43,0
12095,FL,"Orange County, FL",527776.0,68153.0,72240.0,1.06,0
12097,FL,"Osceola County, FL",142794.0,18253.0,24572.0,1.346,0
12105,FL,"Polk County, FL",289425.0,40943.0,42205.0,1.031,0
12111,FL,"St. Lucie County, FL",137453.0,16162.0,16751.0,1.036,0
12113,FL,"Santa Rosa County, FL",72605.0,6318.0,7071.0,1.119,0
12117,FL,"Seminole County, FL",187248.0,16783.0,17186.0,1.024,0
12121,FL,"Suwannee County, FL",16112.0,2551.0,2569.0,1.007,0
12123,FL,"Taylor County, FL",7976.0,1350.0,1351.0,1.001,0
12127,FL,"Volusia County, FL",241881.0,28107.0,29057.0,1.034,0
12129,FL,"Wakulla County, FL",12745.0,1050.0,1557.0,1.483,0
13003,GA,"Atkinson County, GA",3222.0,744.0,845.0,1.136,0
13019,GA,"Berrien County, GA",7045.0,1450.0,1658.0,1.143,0
13023,GA,"Bleckley County, GA",4465.0,949.0,1000.0,1.054,0
13025,GA,"Brantley County, GA",6599.0,1122.0,1249.0,1.113,0
13035,GA,"Butts County, GA",8941.0,999.0,1324.0,1.325,0
13037,GA,"Calhoun County, GA",1593.0,382.0,546.0,1.429,0
13043,GA,"Candler County, GA",4152.0,642.0,934.0,1.455,0
13047,GA,"Catoosa County, GA",26653.0,2750.0,3146.0,1.144,0
13049,GA,"Charlton County, GA",4215.0,839.0,1064.0,1.268,0
13053,GA,"Chattahoochee County, GA",1866.0,362.0,419.0,1.157,0
13061,GA,"Clay County, GA",1231.0,233.0,322.0,1.382,0
13063,GA,"Clayton County, GA",105941.0,17712.0,20461.0,1.155,0
13079,GA,"Crawford County, GA",4441.0,617.0,640.0,1.037,0
13081,GA,"Crisp County, GA",7908.0,1987.0,2125.0,1.069,0
13083,GA,"Dade County, GA",6083.0,551.0,640.0,1.162,0
13087,GA,"Decatur County, GA",10621.0,2373.0,2417.0,1.019,0
13089,GA,"DeKalb County, GA",287239.0,35725.0,36708.0,1.028,0
13091,GA,"Dodge County, GA",6881.0,1530.0,1531.0,1.001,0
13093,GA,"Dooly County, GA",4031.0,493.0,709.0,1.438,0
13095,GA,"Dougherty County, GA",34280.0,8000.0,9925.0,1.241,0
13097,GA,"Douglas County, GA",52079.0,6016.0,6682.0,1.111,0
13099,GA,"Early County, GA",4114.0,973.0,1077.0,1.107,0
13101,GA,"Echols County, GA",1145.0,177.0,232.0,1.311,0
13103,GA,"Effingham County, GA",24287.0,1808.0,1892.0,1.046,0
13107,GA,"Emanuel County, GA",8312.0,1947.0,2246.0,1.154,0
13111,GA,"Fannin County, GA",11890.0,1564.0,1595.0,1.02,0
13125,GA,"Glascock County, GA",1036.0,172.0,199.0,1.157,0
13131,GA,"Grady County, GA",10108.0,1998.0,2054.0,1.028,0
13141,GA,"Hancock County, GA",2922.0,859.0,871.0,1.014,0
13145,GA,"Harris County, GA",13027.0,1113.0,1317.0,1.183,0
13149,GA,"Heard County, GA",4309.0,897.0,1092.0,1.217,0
13151,GA,"Henry County, GA",86704.0,7404.0,9110.0,1.23,0
13163,GA,"Jefferson County, GA",5751.0,1032.0,1281.0,1.241,0
13167,GA,"Johnson County, GA",3217.0,760.0,804.0,1.058,0
